Date,MaxT,WS_Name
34228,10,COPENHAGEN KASTRUP
34229,10,BILLUND LUFTHAVN
34229,10,KARUP
34229,10,ODENSE / BELDRINGE
34230,13,TIRSTRUP
34230,14,SKRYDSTRUP
34231,14,SKRYDSTRUP
34231,15,KARUP
34203,14,THYBOROEN
34203,16,SKAGEN
34203,17,SKRYDSTRUP
34204,17,SKAGEN
34207,18,TIRSTRUP
34208,16,THYBOROEN
34209,18,COPENHAGEN KASTRUP
34210,17,TIRSTRUP
34211,15,SKRYDSTRUP
34211,15,TIRSTRUP
34214,17,AALBORG
34215,16,AALBORG
34217,17,TIRSTRUP
34218,18,TIRSTRUP
34219,16,ODENSE / BELDRINGE
34220,17,COPENHAGEN KASTRUP
34222,14,KARUP
34223,12,AALBORG
34223,13,COPENHAGEN KASTRUP
34223,13,SKAGEN
34224,15,AALBORG
34225,12,AALBORG
34226,11,SKRYDSTRUP
34227,10,THYBOROEN
34228,9,AALBORG
34228,10,SKRYDSTRUP
34230,13,KARUP
34230,14,ODENSE / BELDRINGE
34209,20,ODENSE / BELDRINGE
34211,14,BILLUND LUFTHAVN
34212,17,COPENHAGEN KASTRUP
34212,17,AALBORG
34213,16,AALBORG
34214,16,SKRYDSTRUP
34215,14,COPENHAGEN KASTRUP
34215,16,SKRYDSTRUP
34215,16,SKAGEN
34216,16,COPENHAGEN KASTRUP
34216,17,TIRSTRUP
34217,16,SKAGEN
34218,18,AALBORG
34219,17,COPENHAGEN KASTRUP
34220,15,SKAGEN
34220,16,TIRSTRUP
34221,15,TIRSTRUP
34221,16,THYBOROEN
34222,13,TIRSTRUP
34222,15,THYBOROEN
34223,13,TIRSTRUP
34224,13,TIRSTRUP
34224,14,COPENHAGEN KASTRUP
34224,14,ODENSE / BELDRINGE
34225,13,THYBOROEN
34225,14,ODENSE / BELDRINGE
34226,12,ODENSE / BELDRINGE
34208,16,SKAGEN
34210,16,AALBORG
34210,16,SKAGEN
34210,17,ODENSE / BELDRINGE
34210,17,KARUP
34211,14,COPENHAGEN KASTRUP
34212,15,THYBOROEN
34213,18,BILLUND LUFTHAVN
34215,16,KARUP
34216,18,ODENSE / BELDRINGE
34217,17,KARUP
34219,14,BILLUND LUFTHAVN
34219,16,TIRSTRUP
34220,16,BILLUND LUFTHAVN
34221,15,BILLUND LUFTHAVN
34221,17,AALBORG
34224,15,SKRYDSTRUP
34231,19,AALBORG
34232,14,COPENHAGEN KASTRUP
34232,16,AALBORG
34232,16,THYBOROEN
34234,17,SKRYDSTRUP
34236,12,KARUP
34236,17,TIRSTRUP
34237,11,KARUP
34238,10,THYBOROEN
34238,11,KARUP
34239,10,THYBOROEN
34220,17,KARUP
34221,16,KARUP
34225,13,KARUP
34225,13,BILLUND LUFTHAVN
34225,13,COPENHAGEN KASTRUP
34226,9,BILLUND LUFTHAVN
34226,11,AALBORG
34227,10,AALBORG
34227,11,KARUP
34227,12,SKRYDSTRUP
34228,10,THYBOROEN
34228,10,ODENSE / BELDRINGE
34229,10,THYBOROEN
34230,12,COPENHAGEN KASTRUP
34231,14,TIRSTRUP
34233,13,SKAGEN
34234,15,THYBOROEN
34235,16,COPENHAGEN KASTRUP
34237,11,SKAGEN
34237,13,COPENHAGEN KASTRUP
34239,11,SKAGEN
34239,13,SKRYDSTRUP
34240,12,AALBORG
34240,12,THYBOROEN
34240,14,SKAGEN
34242,12,THYBOROEN
34245,12,ODENSE / BELDRINGE
34203,15,KARUP
34203,17,COPENHAGEN KASTRUP
34204,19,TIRSTRUP
34205,16,BILLUND LUFTHAVN
34207,19,ODENSE / BELDRINGE
34208,17,ODENSE / BELDRINGE
34208,18,SKRYDSTRUP
34210,16,SKRYDSTRUP
34211,16,AALBORG
34212,15,ODENSE / BELDRINGE
34213,16,THYBOROEN
34214,16,THYBOROEN
34214,18,KARUP
34215,15,TIRSTRUP
34215,15,ODENSE / BELDRINGE
34215,15,THYBOROEN
34216,15,SKRYDSTRUP
34217,16,ODENSE / BELDRINGE
34217,17,AALBORG
34218,16,KARUP
34219,17,SKAGEN
34222,13,COPENHAGEN KASTRUP
34222,18,SKRYDSTRUP
34223,15,SKRYDSTRUP
34227,10,BILLUND LUFTHAVN
34228,9,KARUP
34229,11,SKRYDSTRUP
34211,16,KARUP
34212,16,SKAGEN
34212,17,KARUP
34214,16,SKAGEN
34214,18,TIRSTRUP
34215,14,BILLUND LUFTHAVN
34216,16,SKAGEN
34217,15,THYBOROEN
34219,14,THYBOROEN
34221,13,COPENHAGEN KASTRUP
34222,14,BILLUND LUFTHAVN
34224,11,BILLUND LUFTHAVN
34224,12,KARUP
34225,13,SKAGEN
34226,10,KARUP
34226,11,COPENHAGEN KASTRUP
34228,9,BILLUND LUFTHAVN
34229,11,COPENHAGEN KASTRUP
34230,14,AALBORG
34231,13,BILLUND LUFTHAVN
34231,15,SKAGEN
34232,9,ODENSE / BELDRINGE
34232,14,TIRSTRUP
34232,17,KARUP
34235,16,AALBORG
34235,17,TIRSTRUP
34236,12,BILLUND LUFTHAVN
34237,11,SKRYDSTRUP
34208,18,KARUP
34209,18,TIRSTRUP
34210,16,BILLUND LUFTHAVN
34212,16,BILLUND LUFTHAVN
34213,19,ODENSE / BELDRINGE
34213,19,COPENHAGEN KASTRUP
34214,17,ODENSE / BELDRINGE
34217,17,SKRYDSTRUP
34218,17,COPENHAGEN KASTRUP
34218,18,SKAGEN
34219,17,AALBORG
34220,18,AALBORG
34221,14,ODENSE / BELDRINGE
34222,14,AALBORG
34222,15,ODENSE / BELDRINGE
34223,13,THYBOROEN
34225,13,TIRSTRUP
34226,11,SKAGEN
34226,13,TIRSTRUP
34227,12,ODENSE / BELDRINGE
34228,9,SKAGEN
34229,9,SKAGEN
34229,14,AALBORG
34230,12,SKAGEN
34230,12,THYBOROEN
34232,16,SKRYDSTRUP
34233,17,KARUP
34233,18,SKRYDSTRUP
34233,16,COPENHAGEN KASTRUP
34235,17,ODENSE / BELDRINGE
34236,13,SKRYDSTRUP
34237,11,AALBORG
34237,11,TIRSTRUP
34238,12,ODENSE / BELDRINGE
34238,13,COPENHAGEN KASTRUP
34241,13,AALBORG
34241,13,KARUP
34243,10,AALBORG
34243,10,BILLUND LUFTHAVN
34244,11,THYBOROEN
34244,12,TIRSTRUP
34244,12,COPENHAGEN KASTRUP
34245,11,BILLUND LUFTHAVN
34246,15,KARUP
34247,14,AALBORG
34248,14,BILLUND LUFTHAVN
34249,14,SKAGEN
34250,16,AALBORG
34251,12,THYBOROEN
34252,13,SKRYDSTRUP
34255,11,TIRSTRUP
34255,11,SKAGEN
34255,13,COPENHAGEN KASTRUP
34256,7,KARUP
34256,9,ODENSE / BELDRINGE
34239,12,BILLUND LUFTHAVN
34241,14,SKRYDSTRUP
34243,10,ODENSE / BELDRINGE
34247,13,TIRSTRUP
34247,13,COPENHAGEN KASTRUP
34248,12,SKAGEN
34248,14,TIRSTRUP
34248,15,AALBORG
34248,16,ODENSE / BELDRINGE
34249,12,COPENHAGEN KASTRUP
34249,15,ODENSE / BELDRINGE
34251,11,AALBORG
34251,13,KARUP
34252,14,KARUP
34253,11,SKAGEN
34253,13,SKRYDSTRUP
34254,12,AALBORG
34254,13,COPENHAGEN KASTRUP
34254,14,BILLUND LUFTHAVN
34255,14,KARUP
34256,7,COPENHAGEN KASTRUP
34256,8,SKRYDSTRUP
34256,8,SKAGEN
34257,8,TIRSTRUP
34257,8,SKAGEN
34258,5,BILLUND LUFTHAVN
34261,9,COPENHAGEN KASTRUP
34231,14,COPENHAGEN KASTRUP
34232,15,SKAGEN
34233,16,BILLUND LUFTHAVN
34233,16,AALBORG
34233,17,TIRSTRUP
34234,16,TIRSTRUP
34234,17,ODENSE / BELDRINGE
34235,14,THYBOROEN
34235,17,SKRYDSTRUP
34238,10,SKAGEN
34239,11,AALBORG
34240,14,BILLUND LUFTHAVN
34242,11,BILLUND LUFTHAVN
34242,12,AALBORG
34243,11,KARUP
34244,13,SKRYDSTRUP
34246,13,AALBORG
34246,14,ODENSE / BELDRINGE
34247,11,SKAGEN
34247,15,BILLUND LUFTHAVN
34247,16,SKRYDSTRUP
34249,14,KARUP
34250,13,THYBOROEN
34250,16,KARUP
34250,17,ODENSE / BELDRINGE
34251,13,BILLUND LUFTHAVN
34252,12,TIRSTRUP
34254,11,SKAGEN
34245,12,SKRYDSTRUP
34245,13,COPENHAGEN KASTRUP
34246,12,SKAGEN
34246,13,TIRSTRUP
34246,13,SKRYDSTRUP
34247,14,THYBOROEN
34247,17,KARUP
34248,15,KARUP
34249,12,THYBOROEN
34250,15,BILLUND LUFTHAVN
34252,14,AALBORG
34252,14,THYBOROEN
34253,12,KARUP
34253,13,TIRSTRUP
34253,15,COPENHAGEN KASTRUP
34256,7,BILLUND LUFTHAVN
34256,9,THYBOROEN
34257,9,BILLUND LUFTHAVN
34257,9,SKRYDSTRUP
34258,8,SKRYDSTRUP
34258,8,THYBOROEN
34259,8,COPENHAGEN KASTRUP
34260,9,BILLUND LUFTHAVN
34260,11,THYBOROEN
34261,9,ODENSE / BELDRINGE
34261,9,TIRSTRUP
34261,10,BILLUND LUFTHAVN
34233,15,THYBOROEN
34234,16,BILLUND LUFTHAVN
34235,14,SKAGEN
34235,16,BILLUND LUFTHAVN
34236,12,SKAGEN
34236,12,THYBOROEN
34237,11,THYBOROEN
34238,10,AALBORG
34238,12,BILLUND LUFTHAVN
34239,11,KARUP
34240,15,SKRYDSTRUP
34242,12,ODENSE / BELDRINGE
34242,12,KARUP
34246,14,COPENHAGEN KASTRUP
34247,16,ODENSE / BELDRINGE
34248,14,THYBOROEN
34249,12,TIRSTRUP
34251,11,SKAGEN
34251,12,TIRSTRUP
34251,12,ODENSE / BELDRINGE
34252,13,ODENSE / BELDRINGE
34253,13,THYBOROEN
34253,15,AALBORG
34253,16,ODENSE / BELDRINGE
34254,11,THYBOROEN
34254,13,TIRSTRUP
34255,10,THYBOROEN
34257,8,AALBORG
34227,11,SKAGEN
34227,11,TIRSTRUP
34228,9,TIRSTRUP
34229,9,TIRSTRUP
34230,13,BILLUND LUFTHAVN
34231,13,THYBOROEN
34231,15,ODENSE / BELDRINGE
34232,15,BILLUND LUFTHAVN
34234,14,COPENHAGEN KASTRUP
34234,16,SKAGEN
34234,17,KARUP
34236,12,AALBORG
34236,13,ODENSE / BELDRINGE
34236,13,COPENHAGEN KASTRUP
34239,13,ODENSE / BELDRINGE
34239,13,COPENHAGEN KASTRUP
34241,12,SKAGEN
34241,14,COPENHAGEN KASTRUP
34242,11,SKRYDSTRUP
34242,12,SKAGEN
34243,10,SKAGEN
34243,11,SKRYDSTRUP
34244,11,SKAGEN
34244,11,AALBORG
34245,11,KARUP
34246,13,BILLUND LUFTHAVN
34248,15,SKRYDSTRUP
34233,19,ODENSE / BELDRINGE
34234,16,AALBORG
34235,17,KARUP
34237,10,BILLUND LUFTHAVN
34239,12,TIRSTRUP
34240,12,COPENHAGEN KASTRUP
34240,12,ODENSE / BELDRINGE
34240,12,TIRSTRUP
34241,11,TIRSTRUP
34241,13,ODENSE / BELDRINGE
34242,12,COPENHAGEN KASTRUP
34242,12,TIRSTRUP
34243,10,TIRSTRUP
34244,12,ODENSE / BELDRINGE
34244,12,KARUP
34245,11,AALBORG
34245,11,THYBOROEN
34253,12,BILLUND LUFTHAVN
34256,7,TIRSTRUP
34258,8,SKAGEN
34259,7,KARUP
34259,7,AALBORG
34259,8,SKRYDSTRUP
34260,9,COPENHAGEN KASTRUP
34260,10,TIRSTRUP
34261,9,SKRYDSTRUP
34261,11,SKAGEN
34262,6,TIRSTRUP
34237,13,ODENSE / BELDRINGE
34238,11,TIRSTRUP
34238,14,SKRYDSTRUP
34240,13,KARUP
34241,11,BILLUND LUFTHAVN
34241,12,THYBOROEN
34243,10,COPENHAGEN KASTRUP
34243,10,THYBOROEN
34244,12,BILLUND LUFTHAVN
34245,10,TIRSTRUP
34245,10,SKAGEN
34246,13,THYBOROEN
34248,16,COPENHAGEN KASTRUP
34249,13,BILLUND LUFTHAVN
34249,14,AALBORG
34250,13,COPENHAGEN KASTRUP
34250,13,SKAGEN
34250,15,TIRSTRUP
34252,13,COPENHAGEN KASTRUP
34254,16,ODENSE / BELDRINGE
34254,16,SKRYDSTRUP
34256,8,AALBORG
34258,8,AALBORG
34258,9,ODENSE / BELDRINGE
34260,9,ODENSE / BELDRINGE
34261,10,KARUP
34261,10,THYBOROEN
34263,7,COPENHAGEN KASTRUP
34264,8,COPENHAGEN KASTRUP
34265,7,COPENHAGEN KASTRUP
34268,11,SKRYDSTRUP
34269,11,KARUP
34269,13,ODENSE / BELDRINGE
34270,6,TIRSTRUP
34270,7,THYBOROEN
34270,9,KARUP
34272,5,AALBORG
34273,5,KARUP
34273,7,SKRYDSTRUP
34274,8,BILLUND LUFTHAVN
34274,8,SKRYDSTRUP
34275,6,THYBOROEN
34275,6,BILLUND LUFTHAVN
34275,7,SKAGEN
34276,5,AALBORG
34280,6,TIRSTRUP
34280,7,ODENSE / BELDRINGE
34281,5,SKRYDSTRUP
34281,6,ODENSE / BELDRINGE
34282,6,SKAGEN
34282,7,THYBOROEN
34283,8,TIRSTRUP
34283,8,KARUP
34286,6,ODENSE / BELDRINGE
34257,10,ODENSE / BELDRINGE
34259,5,ODENSE / BELDRINGE
34260,9,SKRYDSTRUP
34262,6,SKRYDSTRUP
34262,6,KARUP
34262,6,AALBORG
34263,7,ODENSE / BELDRINGE
34263,8,SKRYDSTRUP
34264,6,SKAGEN
34266,11,SKAGEN
34267,12,SKRYDSTRUP
34268,12,TIRSTRUP
34269,12,SKRYDSTRUP
34271,7,SKRYDSTRUP
34272,8,KARUP
34272,8,BILLUND LUFTHAVN
34274,5,THYBOROEN
34274,6,KARUP
34276,6,TIRSTRUP
34276,7,COPENHAGEN KASTRUP
34276,8,ODENSE / BELDRINGE
34277,7,ODENSE / BELDRINGE
34278,7,SKRYDSTRUP
34279,5,BILLUND LUFTHAVN
34280,6,KARUP
34281,6,COPENHAGEN KASTRUP
34283,7,SKAGEN
34249,15,SKRYDSTRUP
34250,16,SKRYDSTRUP
34251,13,COPENHAGEN KASTRUP
34251,15,SKRYDSTRUP
34252,12,BILLUND LUFTHAVN
34252,13,SKAGEN
34255,10,BILLUND LUFTHAVN
34258,7,KARUP
34258,8,TIRSTRUP
34259,7,BILLUND LUFTHAVN
34259,8,SKAGEN
34260,11,SKAGEN
34263,8,SKAGEN
34264,6,THYBOROEN
34265,7,AALBORG
34266,10,BILLUND LUFTHAVN
34267,11,TIRSTRUP
34267,12,KARUP
34269,9,COPENHAGEN KASTRUP
34269,10,THYBOROEN
34270,9,ODENSE / BELDRINGE
34271,7,COPENHAGEN KASTRUP
34272,9,SKRYDSTRUP
34273,6,ODENSE / BELDRINGE
34273,6,TIRSTRUP
34273,7,AALBORG
34273,7,SKAGEN
34262,6,BILLUND LUFTHAVN
34262,8,SKAGEN
34263,7,AALBORG
34265,7,KARUP
34266,10,SKRYDSTRUP
34266,10,THYBOROEN
34267,11,SKAGEN
34267,11,THYBOROEN
34269,12,TIRSTRUP
34269,12,SKAGEN
34270,8,BILLUND LUFTHAVN
34271,6,TIRSTRUP
34271,9,SKAGEN
34272,10,ODENSE / BELDRINGE
34276,5,THYBOROEN
34276,6,SKAGEN
34276,7,SKRYDSTRUP
34277,7,THYBOROEN
34277,8,KARUP
34278,6,COPENHAGEN KASTRUP
34278,6,TIRSTRUP
34278,7,KARUP
34279,7,ODENSE / BELDRINGE
34280,5,SKAGEN
34280,7,SKRYDSTRUP
34281,5,BILLUND LUFTHAVN
34282,6,KARUP
34283,8,THYBOROEN
34254,14,KARUP
34255,11,SKRYDSTRUP
34255,13,AALBORG
34255,15,ODENSE / BELDRINGE
34257,7,THYBOROEN
34258,9,COPENHAGEN KASTRUP
34259,8,THYBOROEN
34260,10,AALBORG
34261,10,AALBORG
34264,7,AALBORG
34265,7,SKAGEN
34266,10,KARUP
34267,11,BILLUND LUFTHAVN
34267,12,AALBORG
34268,10,THYBOROEN
34268,12,SKAGEN
34270,6,SKAGEN
34270,7,COPENHAGEN KASTRUP
34271,6,THYBOROEN
34272,6,SKAGEN
34274,5,SKAGEN
34275,7,TIRSTRUP
34276,6,BILLUND LUFTHAVN
34277,6,TIRSTRUP
34279,5,AALBORG
34279,6,TIRSTRUP
34279,6,SKRYDSTRUP
34281,5,TIRSTRUP
34257,9,KARUP
34257,10,COPENHAGEN KASTRUP
34259,7,TIRSTRUP
34260,11,KARUP
34262,6,ODENSE / BELDRINGE
34262,7,COPENHAGEN KASTRUP
34262,10,THYBOROEN
34263,7,TIRSTRUP
34263,7,THYBOROEN
34264,5,KARUP
34264,5,BILLUND LUFTHAVN
34264,6,TIRSTRUP
34264,7,SKRYDSTRUP
34264,7,ODENSE / BELDRINGE
34265,7,SKRYDSTRUP
34266,8,COPENHAGEN KASTRUP
34268,11,KARUP
34268,11,BILLUND LUFTHAVN
34270,9,SKRYDSTRUP
34271,6,AALBORG
34271,6,KARUP
34272,7,THYBOROEN
34274,5,AALBORG
34275,6,AALBORG
34278,7,ODENSE / BELDRINGE
34282,6,ODENSE / BELDRINGE
34282,6,SKRYDSTRUP
34263,7,BILLUND LUFTHAVN
34263,8,KARUP
34265,6,BILLUND LUFTHAVN
34265,6,THYBOROEN
34265,7,ODENSE / BELDRINGE
34266,10,AALBORG
34267,10,ODENSE / BELDRINGE
34267,11,COPENHAGEN KASTRUP
34268,8,COPENHAGEN KASTRUP
34268,11,ODENSE / BELDRINGE
34268,13,AALBORG
34270,9,AALBORG
34271,7,ODENSE / BELDRINGE
34272,8,TIRSTRUP
34273,5,COPENHAGEN KASTRUP
34273,7,THYBOROEN
34275,7,ODENSE / BELDRINGE
34275,8,COPENHAGEN KASTRUP
34277,6,AALBORG
34278,5,SKAGEN
34278,7,BILLUND LUFTHAVN
34279,6,KARUP
34280,6,THYBOROEN
34280,7,BILLUND LUFTHAVN
34280,7,COPENHAGEN KASTRUP
34281,5,AALBORG
34281,5,KARUP
34283,8,BILLUND LUFTHAVN
34283,9,ODENSE / BELDRINGE
34284,5,COPENHAGEN KASTRUP
34284,7,AALBORG
34284,8,SKRYDSTRUP
34286,8,KARUP
34289,3,COPENHAGEN KASTRUP
34289,4,AALBORG
34290,4,AALBORG
34291,1,KARUP
34292,3,TIRSTRUP
34292,3,COPENHAGEN KASTRUP
34293,1,TIRSTRUP
34293,1,SKRYDSTRUP
34295,1,COPENHAGEN KASTRUP
34296,1,THYBOROEN
34297,1,ODENSE / BELDRINGE
34298,0,TIRSTRUP
34299,0,AALBORG
34300,0,AALBORG
34300,0,ODENSE / BELDRINGE
34301,1,AALBORG
34303,-2,SKRYDSTRUP
34303,1,THYBOROEN
34303,1,TIRSTRUP
34304,-1,KARUP
34305,3,COPENHAGEN KASTRUP
34265,7,TIRSTRUP
34266,8,ODENSE / BELDRINGE
34266,9,TIRSTRUP
34269,10,AALBORG
34269,12,BILLUND LUFTHAVN
34271,5,BILLUND LUFTHAVN
34272,8,COPENHAGEN KASTRUP
34273,6,BILLUND LUFTHAVN
34274,10,COPENHAGEN KASTRUP
34275,7,SKRYDSTRUP
34276,6,KARUP
34277,6,COPENHAGEN KASTRUP
34278,7,THYBOROEN
34279,5,SKAGEN
34279,5,COPENHAGEN KASTRUP
34281,5,SKAGEN
34282,5,COPENHAGEN KASTRUP
34282,6,AALBORG
34282,6,BILLUND LUFTHAVN
34283,8,COPENHAGEN KASTRUP
34285,8,SKRYDSTRUP
34285,9,KARUP
34286,7,COPENHAGEN KASTRUP
34286,7,SKRYDSTRUP
34286,8,SKAGEN
34288,5,SKAGEN
34284,6,TIRSTRUP
34284,8,ODENSE / BELDRINGE
34286,6,TIRSTRUP
34287,5,BILLUND LUFTHAVN
34287,8,KARUP
34288,2,COPENHAGEN KASTRUP
34288,4,ODENSE / BELDRINGE
34289,5,SKAGEN
34290,4,SKRYDSTRUP
34290,7,THYBOROEN
34291,5,ODENSE / BELDRINGE
34292,1,SKRYDSTRUP
34293,0,COPENHAGEN KASTRUP
34293,2,AALBORG
34293,2,THYBOROEN
34295,-1,KARUP
34296,1,SKRYDSTRUP
34298,0,ODENSE / BELDRINGE
34298,0,SKRYDSTRUP
34300,0,KARUP
34301,1,TIRSTRUP
34302,0,COPENHAGEN KASTRUP
34302,1,AALBORG
34303,1,KARUP
34304,-2,ODENSE / BELDRINGE
34304,-2,SKRYDSTRUP
34304,2,SKAGEN
34274,7,TIRSTRUP
34274,9,ODENSE / BELDRINGE
34275,7,KARUP
34277,6,SKAGEN
34277,7,BILLUND LUFTHAVN
34277,8,SKRYDSTRUP
34278,5,AALBORG
34279,6,THYBOROEN
34280,5,AALBORG
34281,6,THYBOROEN
34283,8,SKRYDSTRUP
34284,8,THYBOROEN
34285,7,SKAGEN
34285,8,AALBORG
34285,8,THYBOROEN
34285,9,ODENSE / BELDRINGE
34286,8,THYBOROEN
34287,6,SKRYDSTRUP
34287,6,TIRSTRUP
34288,4,BILLUND LUFTHAVN
34289,3,THYBOROEN
34289,4,KARUP
34290,3,TIRSTRUP
34291,4,AALBORG
34291,5,SKAGEN
34292,1,BILLUND LUFTHAVN
34292,3,ODENSE / BELDRINGE
34292,4,THYBOROEN
34286,7,AALBORG
34287,6,AALBORG
34287,6,COPENHAGEN KASTRUP
34288,5,SKRYDSTRUP
34288,6,THYBOROEN
34289,3,BILLUND LUFTHAVN
34291,3,SKRYDSTRUP
34294,0,SKAGEN
34294,1,ODENSE / BELDRINGE
34295,-2,BILLUND LUFTHAVN
34297,-2,SKRYDSTRUP
34297,1,TIRSTRUP
34297,1,COPENHAGEN KASTRUP
34298,-2,AALBORG
34299,0,ODENSE / BELDRINGE
34300,1,TIRSTRUP
34300,1,THYBOROEN
34300,4,SKAGEN
34301,1,KARUP
34305,5,SKRYDSTRUP
34306,7,COPENHAGEN KASTRUP
34307,7,SKAGEN
34310,6,SKRYDSTRUP
34312,3,AALBORG
34312,3,KARUP
34313,4,COPENHAGEN KASTRUP
34313,5,SKAGEN
34284,8,KARUP
34287,8,SKAGEN
34288,4,TIRSTRUP
34289,5,SKRYDSTRUP
34290,3,BILLUND LUFTHAVN
34291,2,BILLUND LUFTHAVN
34291,3,TIRSTRUP
34291,4,THYBOROEN
34291,6,COPENHAGEN KASTRUP
34292,1,KARUP
34294,0,KARUP
34296,1,KARUP
34296,1,AALBORG
34297,0,KARUP
34299,1,BILLUND LUFTHAVN
34300,0,BILLUND LUFTHAVN
34302,0,THYBOROEN
34302,1,SKAGEN
34302,1,TIRSTRUP
34303,0,COPENHAGEN KASTRUP
34303,1,AALBORG
34304,-1,THYBOROEN
34305,4,TIRSTRUP
34307,9,TIRSTRUP
34309,7,THYBOROEN
34309,8,TIRSTRUP
34310,6,BILLUND LUFTHAVN
34310,6,TIRSTRUP
34282,6,TIRSTRUP
34283,8,AALBORG
34284,8,BILLUND LUFTHAVN
34285,7,BILLUND LUFTHAVN
34285,8,COPENHAGEN KASTRUP
34286,7,BILLUND LUFTHAVN
34287,6,THYBOROEN
34288,5,AALBORG
34290,3,ODENSE / BELDRINGE
34293,1,BILLUND LUFTHAVN
34295,1,AALBORG
34295,2,SKAGEN
34296,1,ODENSE / BELDRINGE
34297,4,SKAGEN
34298,-3,KARUP
34298,0,THYBOROEN
34298,1,COPENHAGEN KASTRUP
34298,3,SKAGEN
34299,0,SKRYDSTRUP
34301,1,THYBOROEN
34304,0,COPENHAGEN KASTRUP
34306,9,SKRYDSTRUP
34307,7,COPENHAGEN KASTRUP
34308,8,SKRYDSTRUP
34309,7,SKRYDSTRUP
34309,7,SKAGEN
34311,4,BILLUND LUFTHAVN
34284,7,SKAGEN
34285,8,TIRSTRUP
34287,8,ODENSE / BELDRINGE
34288,4,KARUP
34289,5,ODENSE / BELDRINGE
34290,4,COPENHAGEN KASTRUP
34292,2,AALBORG
34292,4,SKAGEN
34293,2,SKAGEN
34294,-1,AALBORG
34295,-1,ODENSE / BELDRINGE
34295,0,TIRSTRUP
34295,0,THYBOROEN
34296,2,SKAGEN
34299,1,KARUP
34299,2,COPENHAGEN KASTRUP
34300,1,SKRYDSTRUP
34301,1,SKAGEN
34302,0,BILLUND LUFTHAVN
34302,2,SKRYDSTRUP
34303,-3,BILLUND LUFTHAVN
34303,0,SKAGEN
34303,1,ODENSE / BELDRINGE
34304,0,AALBORG
34304,0,TIRSTRUP
34305,5,BILLUND LUFTHAVN
34306,7,SKAGEN
34306,8,TIRSTRUP
34305,4,AALBORG
34305,4,SKAGEN
34305,5,KARUP
34306,5,AALBORG
34307,8,AALBORG
34307,9,ODENSE / BELDRINGE
34308,7,BILLUND LUFTHAVN
34308,8,TIRSTRUP
34309,7,AALBORG
34310,7,SKAGEN
34310,8,KARUP
34311,4,SKRYDSTRUP
34312,3,SKAGEN
34313,5,BILLUND LUFTHAVN
34313,6,SKRYDSTRUP
34314,6,KARUP
34315,5,KARUP
34316,1,ODENSE / BELDRINGE
34318,1,BILLUND LUFTHAVN
34318,2,AALBORG
34318,2,ODENSE / BELDRINGE
34319,3,THYBOROEN
34319,4,ODENSE / BELDRINGE
34320,3,COPENHAGEN KASTRUP
34321,7,KARUP
34322,9,COPENHAGEN KASTRUP
34322,10,KARUP
34323,3,COPENHAGEN KASTRUP
34315,4,AALBORG
34315,4,BILLUND LUFTHAVN
34315,5,ODENSE / BELDRINGE
34316,0,BILLUND LUFTHAVN
34316,0,SKAGEN
34318,2,KARUP
34319,4,COPENHAGEN KASTRUP
34320,5,ODENSE / BELDRINGE
34320,5,SKRYDSTRUP
34321,4,COPENHAGEN KASTRUP
34321,5,SKAGEN
34321,7,THYBOROEN
34321,8,SKRYDSTRUP
34322,10,TIRSTRUP
34323,1,BILLUND LUFTHAVN
34324,3,ODENSE / BELDRINGE
34324,3,AALBORG
34324,5,THYBOROEN
34325,2,AALBORG
34325,2,KARUP
34326,3,KARUP
34327,2,SKRYDSTRUP
34328,2,AALBORG
34328,2,SKAGEN
34329,2,AALBORG
34330,-1,SKAGEN
34332,2,TIRSTRUP
34333,4,SKAGEN
34289,4,TIRSTRUP
34290,4,KARUP
34290,7,SKAGEN
34293,3,ODENSE / BELDRINGE
34294,0,THYBOROEN
34294,1,COPENHAGEN KASTRUP
34295,-2,SKRYDSTRUP
34296,0,BILLUND LUFTHAVN
34296,0,COPENHAGEN KASTRUP
34297,0,AALBORG
34297,2,THYBOROEN
34298,-1,BILLUND LUFTHAVN
34299,2,THYBOROEN
34299,3,SKAGEN
34301,1,COPENHAGEN KASTRUP
34302,0,KARUP
34302,1,ODENSE / BELDRINGE
34305,5,ODENSE / BELDRINGE
34308,7,THYBOROEN
34309,7,COPENHAGEN KASTRUP
34309,8,ODENSE / BELDRINGE
34310,7,ODENSE / BELDRINGE
34310,7,THYBOROEN
34311,5,THYBOROEN
34311,6,ODENSE / BELDRINGE
34312,3,THYBOROEN
34312,6,COPENHAGEN KASTRUP
34306,9,KARUP
34306,9,BILLUND LUFTHAVN
34307,7,THYBOROEN
34307,9,SKRYDSTRUP
34308,7,SKAGEN
34308,8,ODENSE / BELDRINGE
34309,7,BILLUND LUFTHAVN
34310,5,COPENHAGEN KASTRUP
34311,4,AALBORG
34316,0,TIRSTRUP
34317,-1,AALBORG
34318,2,COPENHAGEN KASTRUP
34318,2,TIRSTRUP
34321,7,BILLUND LUFTHAVN
34322,10,SKRYDSTRUP
34323,3,SKRYDSTRUP
34323,8,ODENSE / BELDRINGE
34325,4,THYBOROEN
34326,1,BILLUND LUFTHAVN
34326,3,TIRSTRUP
34327,0,THYBOROEN
34327,3,COPENHAGEN KASTRUP
34328,1,THYBOROEN
34328,2,TIRSTRUP
34331,1,KARUP
34332,2,ODENSE / BELDRINGE
34334,2,SKAGEN
