id,tipo,clasificacion,descripcionresumida,responsable,calle,altura,letra,bis,coordenadax,coordenaday,GEOJSON
102221,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PASO JUAN JOSE,650,,0,5437030.23902023,6358014.49140655,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.674774, -32.918964 ] } }"
102222,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PASO JUAN JOSE,730,,0,5436910.43789311,6358004.09470834,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.675800, -32.918995 ] } }"
102223,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PASO JUAN JOSE,760,,0,5436882.00976811,6358002.88220834,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.677014, -32.919032 ] } }"
102224,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PASO JUAN JOSE,850,,0,5436786.09252584,6357998.87812311,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.678411, -32.919074 ] } }"
102225,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PASO JUAN JOSE,950,,0,5436672.51806328,6357994.0373076,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.679731, -32.919115 ] } }"
102226,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PASO JUAN JOSE,1060,,0,5436541.91476759,6357988.49570708,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.681439, -32.919167 ] } }"
102227,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PASO JUAN JOSE,1160,,0,5436418.41140627,6357983.13897424,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.714414, -32.920093 ] } }"
102228,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PASO JUAN JOSE,1260,,0,5436258.67818815,6357976.37324013,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.715139, -32.920533 ] } }"
102229,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PASO JUAN JOSE,6762,,0,5433174.89189208,6357853.20108313,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.718952, -32.920636 ] } }"
102230,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PASO JUAN JOSE,6839,,0,5433107.43777158,6357804.03360406,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.720355, -32.920256 ] } }"
102232,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PASO JUAN JOSE,7173,,0,5432750.79811501,6357790.12828818,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.721891, -32.920716 ] } }"
102233,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PASO JUAN JOSE,7280,,0,5432619.30843267,6357831.41735016,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.721002, -32.946823 ] } }"
102234,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PASO JUAN JOSE,7423,,0,5432475.95936098,6357779.39901724,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.683165, -32.919218 ] } }"
102178,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Limpar,PAMPA,7450,,0,5432578.96555814,6354884.4861501,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.694240, -32.882426 ] } }"
102242,Contenedor en vía pública,Plástico Verde Trasera,Contenedor en vía pública - Plástico Verde Trasera,Limpar,PASO JUAN JOSE,1350,,0,5436097.27167885,6357969.69781107,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.690444, -32.891736 ] } }"
102259,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PAYSANDU,601,,0,5435034.42504796,6362043.37702217,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.682044, -32.945710 ] } }"
102275,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PAZ JOSE C,2214,,0,5435396.44925688,6361013.10124664,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.718183, -32.890153 ] } }"
232406,Contenedor en vía pública,Plástico (Edificio Público ),Contenedor en vía pública - Plástico (Edificio Público ),Limpar,RIO DE JANEIRO,1347,,0,5436221.19160743,6355032.17924847,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.717771, -32.889679 ] } }"
102297,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PEIRANO IRMA,2580,,0,5432799.7270066,6361171.36011514,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.717196, -32.889015 ] } }"
102298,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PEIRANO IRMA,2610,,0,5432837.86539855,6361224.21486023,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.716733, -32.888476 ] } }"
102299,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PEIRANO IRMA,2630,,0,5432891.25874046,6361298.22777637,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.716325, -32.887845 ] } }"
102300,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PEIRANO IRMA,2650,,0,5432934.16386971,6361358.2459048,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.715310, -32.886709 ] } }"
102301,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PEIRANO IRMA,2670,,0,5432971.82338836,6361428.52089993,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.714997, -32.886442 ] } }"
102302,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PEIRANO IRMA,2730,,0,5433065.95294092,6361555.22903727,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.686611, -32.904266 ] } }"
102303,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PEIRANO IRMA,2760,,0,5433095.03658954,6361585.01217938,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.686273, -32.905407 ] } }"
102263,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PAZ JOSE C,1020,,0,5435764.13264668,6359625.89300332,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.688170, -32.899171 ] } }"
102262,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PAZ JOSE C,920,,0,5435796.63133433,6359499.47683005,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.688701, -32.897414 ] } }"
102267,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PAZ JOSE C,1420,,0,5435614.64889055,6360189.98371074,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.689254, -32.895614 ] } }"
102269,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PAZ JOSE C,1620,,0,5435563.68920542,6360384.44140453,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.687401, -32.901681 ] } }"
102271,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PAZ JOSE C,1820,,0,5435510.63916708,6360583.78334409,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.685879, -32.906683 ] } }"
102265,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PAZ JOSE C,1220,,0,5435688.33618464,6359912.04005337,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.691604, -32.884942 ] } }"
102261,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PAZ JOSE C,820,,0,5435834.3648055,6359358.19275519,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.691540, -32.885944 ] } }"
102282,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PAZ JOSE C,3222,,0,5435282.98143932,6361765.9608075,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.700460, -32.941951 ] } }"
102281,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PAZ JOSE C,3028,,0,5435289.70921374,6361654.89580189,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.710711, -32.942244 ] } }"
102348,Contenedor en vía pública,Plástico Verde Trasera,Contenedor en vía pública - Plástico Verde Trasera,Limpar,PEREZ BULNES EDUARDO,5650,,0,5434496.299214,6355437.85976938,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.684990, -32.909833 ] } }"
102355,Contenedor en vía pública,Plástico Verde Trasera,Contenedor en vía pública - Plástico Verde Trasera,Limpar,PEREZ BULNES EDUARDO,6550,,0,5433537.7997539,6355398.93217101,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.686174, -32.909884 ] } }"
102357,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PEREZ GALDOS BENITO,450,,0,5435919.78158395,6359009.43896327,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.712905, -32.948328 ] } }"
102358,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PEREZ GALDOS BENITO,630,,0,5435809.0915191,6359003.00947307,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.686742, -32.909908 ] } }"
102304,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Limpar,PELLEGRINI CARLOS,6750,,0,5433337.21926706,6354722.73021937,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.729698, -32.888817 ] } }"
102359,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PEREZ GALDOS BENITO,660,,0,5435755.9321441,6358999.98134807,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.711888, -32.933716 ] } }"
102363,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Limpar,PEREZ DR. JOSE JULIAN,2850,,0,5431721.16850237,6361312.15719397,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.711866, -32.934061 ] } }"
102364,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PERU,530,,0,5433421.38479423,6356343.91744531,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.711812, -32.935082 ] } }"
102365,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PERU,560,,0,5433423.67541923,6356305.70494531,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.711751, -32.936286 ] } }"
102366,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PERU,650,,0,5433429.45986459,6356192.5523797,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.711687, -32.937438 ] } }"
102367,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PERU,750,,0,5433436.10746854,6356059.07429834,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.711633, -32.938511 ] } }"
102368,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PERU,850,,0,5433442.93513176,6355931.28811686,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.711577, -32.939681 ] } }"
102369,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PERU,950,,0,5433448.81148641,6355812.31192067,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.711521, -32.940718 ] } }"
102370,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PERU,1050,,0,5433454.91607456,6355682.57432184,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.711959, -32.931992 ] } }"
102371,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Limpar,PERU,1150,A,0,5433460.9273117,6355567.61328597,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.711415, -32.942937 ] } }"
102373,Contenedor en vía pública,Plástico Verde Trasera,Contenedor en vía pública - Plástico Verde Trasera,Limpar,PERU,350,,0,5433413.47009753,6356535.1071717,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.711378, -32.943832 ] } }"
102376,Contenedor en vía pública,Plástico Verde Trasera,Contenedor en vía pública - Plástico Verde Trasera,Limpar,PERU,1250,,0,5433472.52692536,6355321.61698778,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.688958, -32.884795 ] } }"
102377,Contenedor en vía pública,Plástico Verde Trasera,Contenedor en vía pública - Plástico Verde Trasera,Limpar,PERU,1350,,0,5433476.64944732,6355222.3018125,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.690074, -32.884841 ] } }"
102385,Contenedor en vía pública,Plástico Verde Trasera,Contenedor en vía pública - Plástico Verde Trasera,Limpar,PIAGGIO ANGEL,250,,0,5435530.46401726,6361783.89084149,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.694095, -32.885024 ] } }"
102386,Contenedor en vía pública,Plástico Verde Trasera,Contenedor en vía pública - Plástico Verde Trasera,Limpar,PIAGGIO ANGEL,350,,0,5435426.07741576,6361778.04215274,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.694095, -32.885024 ] } }"
102389,Contenedor en vía pública,Plástico Verde Trasera,Contenedor en vía pública - Plástico Verde Trasera,Limpar,PIAGGIO ANGEL,650,,0,5435049.975723,6361755.33022103,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.684515, -32.912699 ] } }"
102390,Contenedor en vía pública,Plástico Verde Trasera,Contenedor en vía pública - Plástico Verde Trasera,Limpar,PIAGGIO ANGEL,650,,0,5435049.975723,6361755.33022103,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.685376, -32.913359 ] } }"
102406,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Limpar,PORTUGAL,1508,,0,5435966.32989866,6358691.79541279,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.713719, -32.914001 ] } }"
